slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
luna,Luna,2001,2001-08-25,,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Bobby Peru|Slide Rule|Pup Tent|Lovedust|Beggar's Bliss|1995|Double Feature|Pup Tent|Superfreaky Memories|Moon Palace|Into The Fold|Friendly Advice|Sideshow By The Seashore|Bonnie and Clyde,,,,,,,,|weirdandwoozy|bobbyperu|sliderule|puptent|lovedust|beggarsbliss||doublefeature|puptent|superfreakymemories|moonpalace|intothefold|friendlyadvice|sideshowbytheseashore|bonnieandclyde|
luna,Luna,2001,2001-08-30,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-08-31,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-06,,1994-01-01,,"Theatre of the Living Arts, Philadelphia PA, USA",theatre-of-the-living-arts-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-07,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-18,,1994-01-01,,"Sec Pompeia, Sao Paulo, Brazil",sec-pompeia-sao-paulo-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-19,,1994-01-01,,"Sec Pompeia, Sao Paulo, Brazil",sec-pompeia-sao-paulo-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-20,,1994-01-01,,"tbc, Rio de Janeiro, Brazil",tbc-rio-de-janeiro-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-21,,1994-01-01,,"Lapa Multshow, Belo Horizonte, Brazil",lapa-multshow-belo-horizonte-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-22,,1994-01-01,,"Garage Cafe, Goiania, Brazil",garage-cafe-goiania-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-23,,1994-01-01,,"tbc, Rio de Janeiro, Brazil",tbc-rio-de-janeiro-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-24,,1994-01-01,,"Programa Garagem, Brasil 2000 FM, Brazil",programa-garagem-brasil-2000-fm-brazil,Radio session,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Black Champagne|Egg Nog|Lost In Space|Weird And Woozy|Sideshow By The Seashore|Lovedust|Rock Your Baby|23 Minutes in Brussels|Fourth of July,,,,,,,Radio show live set with Luna interviewed and picking tracks.,|blackchampagne|eggnog|lostinspace|weirdandwoozy|sideshowbytheseashore|lovedust|rockyourbaby|minutesinbrussels|fourthofjuly|
luna,Luna,2001,2001-09-26,,1994-01-01,,"tbc, Sao Carlos, Brazil",tbc-sao-carlos-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-27,,1994-01-01,,"Era so que faltava, Curtiba, Brazil",era-so-que-faltava-curtiba-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-28,,1994-01-01,,"Z3, Londrina, Brazil",z3-londrina-brazil,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-09-29,,1994-01-01,,"Teatro del Circulo, Montevideo, Uruguay",teatro-del-circulo-montevideo-uruguay,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Hello Little One|Weird And Woozy|Math Wiz|Lost In Space|Weird And Woozy|California (All The Way)|Superfreaky Memories|Sideshow By The Seashore|Pup Tent|Tiger Lily|Four Thousand Days|Slash Your Tires|Chinatown|Bonnie and Clyde|Indian Summer|Season of the Witch|Friendly Advice|23 Minutes in Brussels,,,,,,,,|hellolittleone|weirdandwoozy|mathwiz|lostinspace|weirdandwoozy|californiaalltheway|superfreakymemories|sideshowbytheseashore|puptent|tigerlily|fourthousanddays|slashyourtires|chinatown|bonnieandclyde|indiansummer|seasonofthewitch|friendlyadvice|minutesinbrussels|
luna,Luna,2001,2001-09-30,,1994-01-01,,"Trastienda, Buenos Aires, Argentina",trastienda-buenos-aires-argentina,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|1995|California (All The Way)|Tiger Lily|Four Thousand Days|Pup Tent|Weird And Woozy|Moon Palace|Slash Your Tires|Lost In Space|23 Minutes in Brussels|Bonnie and Clyde|Friendly Advice,,,,,,,,|chinatown||californiaalltheway|tigerlily|fourthousanddays|puptent|weirdandwoozy|moonpalace|slashyourtires|lostinspace|minutesinbrussels|bonnieandclyde|friendlyadvice|
luna,Luna,2001,2001-10-26,,1994-01-01,,"Warsaw, Greenpoint NY, USA",warsaw-greenpoint-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-11-03,,1994-01-01,,"Pittsburgh Filmmakers Parking Ga, Pittsburgh PA, USA",pittsburgh-filmmakers-parking-ga-pittsburgh-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-12-28,,1994-01-01,,"Middle East, Cambridge MA, USA",middle-east-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2001,2001-12-31,-2000,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Lovedust|Math Wiz|Tracy I Love You|Pup Tent|Bewitched|Sideshow By The Seashore|Lost In Space|Superfreaky Memories|Tiger Lily|Black Postcards|Egg Nog|Bonnie and Clyde|Season of the Witch,,,,,,,8pm show,|weirdandwoozy|lovedust|mathwiz|tracyiloveyou|puptent|bewitched|sideshowbytheseashore|lostinspace|superfreakymemories|tigerlily|blackpostcards|eggnog|bonnieandclyde|seasonofthewitch|
luna,Luna,2001,2001-12-31,-2300,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,1995|Chinatown|Slide|Rock Your Baby|Moon Palace|Black Postcards|Tiger Lily|23 Minutes in Brussels|The Slow Song|Four Thousand Days|Lovedust|Fuzzy Wuzzy|Everybody's Talkin'|Sideshow By The Seashore|Friendly Advice|California (All The Way),,,,,,,11pm show,||chinatown|slide|rockyourbaby|moonpalace|blackpostcards|tigerlily|minutesinbrussels|theslowsong|fourthousanddays|lovedust|fuzzywuzzy|everybodystalkin|sideshowbytheseashore|friendlyadvice|californiaalltheway|
luna,Luna,2002,2002-02-16,-2,1994-01-01,,"Brooklyn Museum, Brooklyn NY, USA",brooklyn-museum-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Bewitched|Lovedust|Kalamazoo|Black Postcards|Tiger Lily|Swedish Fish|Hello Little One|Moon Palace|Pup Tent|Bonnie and Clyde|23 Minutes in Brussels|Chinatown,,,,,,,second set,|bewitched|lovedust|kalamazoo|blackpostcards|tigerlily|swedishfish|hellolittleone|moonpalace|puptent|bonnieandclyde|minutesinbrussels|chinatown|
luna,Luna,2002,2002-02-16,-1,1994-01-01,,"Brooklyn Museum, Brooklyn NY, USA",brooklyn-museum-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Egg Nog|Lovedust|Weird And Woozy|Sideshow By The Seashore|Slide|Black Champagne|Into The Fold|Four Thousand Days|Pup Tent|The Slow Song|23 Minutes in Brussels,,,,,,,,|eggnog|lovedust|weirdandwoozy|sideshowbytheseashore|slide|blackchampagne|intothefold|fourthousanddays|puptent|theslowsong|minutesinbrussels|
luna,Luna,2002,2002-02-22,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-02-23,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Dear Diary|Lovedust|Tracy I Love You|Weird And Woozy|Pup Tent|Swedish Fish|I Can't Wait|Lost In Space|1995|Four Thousand Days|California (All The Way)|Into The Fold|Moon Palace|Bewitched|23 Minutes in Brussels|Everybody's Talkin',,,,,,,,|deardiary|lovedust|tracyiloveyou|weirdandwoozy|puptent|swedishfish|icantwait|lostinspace||fourthousanddays|californiaalltheway|intothefold|moonpalace|bewitched|minutesinbrussels|everybodystalkin|
luna,Luna,2002,2002-03-14,,1994-01-01,,"Emos, Austin TX, USA",emos-austin-tx-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-03-15,,1994-01-01,,"Ridglea Theater, Fort Worth TX, USA",ridglea-theater-fort-worth-tx-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-04-22,,1994-01-01,,"Tower Records, New York NY, USA",tower-records-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-04-27,,1994-01-01,,"WFMU, Jersey City NJ, USA",wfmu-jersey-city-nj-usa,Radio session,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|1995|Swedish Fish|Black Champagne|Lovedust|Blue Thunder|Lost In Space,,,,,,,Radio Show: The Three Chord Monte with Joe Belock - recorded 27 April 2002 - broadcast: 9 May 2002,|weirdandwoozy||swedishfish|blackchampagne|lovedust|bluethunder|lostinspace|
luna,Luna,2002,2002-04-27,,1994-01-01,,"WFUV, New York NY, USA",wfuv-new-york-ny-usa,Radio session,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,1995|Lovedust|Weird And Woozy|Black Postcards|Everybody's Talkin'|Swedish Fish,,,,,,,Radio show: Vin Scelsa's Idiot's Delight - live broadcast 27 April 2002,||lovedust|weirdandwoozy|blackpostcards|everybodystalkin|swedishfish|
luna,Luna,2002,2002-05-09,,1994-01-01,,"Borders Bookstore, Boston MA, USA",borders-bookstore-boston-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Tiger Lily|Lovedust|Anesthesia,,,,,,,,|tigerlily|lovedust|anesthesia|
luna,Luna,2002,2002-05-09,,1994-01-01,,"Paradise, Boston MA, USA",paradise-boston-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-05-10,,1994-01-01,,"Lupos, Providence RI, USA",lupos-providence-ri-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-05-11,,1994-01-01,,"Borders Bookstore, Philadelphia PA, USA",borders-bookstore-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Tiger Lily|Swedish Fish|Lovedust|Moon Palace|Slide,,,,,,,,|tigerlily|swedishfish|lovedust|moonpalace|slide|
luna,Luna,2002,2002-05-11,,1994-01-01,,"Trocadero, Philadelphia PA, USA",trocadero-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,1995|Weird And Woozy|Hello Little One|Bewitched|Mermaid Eyes|Black Postcards|Moon Palace|Lovedust|Lost In Space|Four Thousand Days|Friendly Advice|23 Minutes in Brussels|Bonnie and Clyde|Pup Tent|Fuzzy Wuzzy|Chinatown,,,,,,,,||weirdandwoozy|hellolittleone|bewitched|mermaideyes|blackpostcards|moonpalace|lovedust|lostinspace|fourthousanddays|friendlyadvice|minutesinbrussels|bonnieandclyde|puptent|fuzzywuzzy|chinatown|
luna,Luna,2002,2002-05-17,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Black Champagne|Four Thousand Days|Bewitched|Lovedust|Moon Palace|Mermaid Eyes|Lost In Space|Black Postcards|23 Minutes in Brussels|Hello Little One|Chinatown|Friendly Advice|Pup Tent|Lovedust|Bonnie and Clyde|Fuzzy Wuzzy,,,,,,,,|weirdandwoozy|blackchampagne|fourthousanddays|bewitched|lovedust|moonpalace|mermaideyes|lostinspace|blackpostcards|minutesinbrussels|hellolittleone|chinatown|friendlyadvice|puptent|lovedust|bonnieandclyde|fuzzywuzzy|
luna,Luna,2002,2002-05-17,,1994-01-01,,"WHFS, Washington DC, USA",whfs-washington-dc-usa,Radio session,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Swedish Fish|The Slow Song,,,,,,,,|swedishfish|theslowsong|
luna,Luna,2002,2002-05-18,,1994-01-01,,"Fletchers, Baltimore MD, USA",fletchers-baltimore-md-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,1995|Sideshow By The Seashore|Weird And Woozy|Tiger Lily|Double Feature|Black Champagne|Bewitched|Black Postcards|Lovedust|Hello Little One|Lost In Space|Bonnie and Clyde|23 Minutes in Brussels|Pup Tent|Moon Palace|Slash Your Tires,,,,,,,,||sideshowbytheseashore|weirdandwoozy|tigerlily|doublefeature|blackchampagne|bewitched|blackpostcards|lovedust|hellolittleone|lostinspace|bonnieandclyde|minutesinbrussels|puptent|moonpalace|slashyourtires|
luna,Luna,2002,2002-05-24,,1994-01-01,,"Pearl St, Northampton MA, USA",pearl-st-northampton-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,,
luna,Luna,2002,2002-05-25,,1994-01-01,,"Lees Palace, Toronto, Canada",lees-palace-toronto-canada,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Sideshow By The Seashore|Black Postcards|Chinatown|Black Champagne|Mermaid Eyes|Pup Tent|Lovedust|Bewitched|Tracy I Love You|Hello Little One|Four Thousand Days|Lost In Space|Bonnie and Clyde|Friendly Advice|23 Minutes in Brussels,,,,,,,,|weirdandwoozy|sideshowbytheseashore|blackpostcards|chinatown|blackchampagne|mermaideyes|puptent|lovedust|bewitched|tracyiloveyou|hellolittleone|fourthousanddays|lostinspace|bonnieandclyde|friendlyadvice|minutesinbrussels|
luna,Luna,2002,2002-05-26,,1994-01-01,,"Beachland Ballroom, Cleveland OH, USA",beachland-ballroom-cleveland-oh-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Lovedust|Black Champagne|Sideshow By The Seashore|Four Thousand Days|1995|Black Postcards|Pup Tent|Mermaid Eyes|Bewitched|Friendly Advice|Hello Little One|23 Minutes in Brussels|Bonnie and Clyde|Fuzzy Wuzzy|Lost In Space,,,,,,,,|weirdandwoozy|lovedust|blackchampagne|sideshowbytheseashore|fourthousanddays||blackpostcards|puptent|mermaideyes|bewitched|friendlyadvice|hellolittleone|minutesinbrussels|bonnieandclyde|fuzzywuzzy|lostinspace|
luna,Luna,2002,2002-05-28,,1994-01-01,,"Highdive, Champaign IL, USA",highdive-champaign-il-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Lovedust|Bewitched|Tiger Lily|Swedish Fish|Black Postcards|Pup Tent|Black Champagne|Hello Little One|Four Thousand Days|The Slow Song|Lost In Space|Bonnie and Clyde|23 Minutes in Brussels|Freakin' and Peakin',,,,,,,,|weirdandwoozy|lovedust|bewitched|tigerlily|swedishfish|blackpostcards|puptent|blackchampagne|hellolittleone|fourthousanddays|theslowsong|lostinspace|bonnieandclyde|minutesinbrussels|freakinandpeakin|
luna,Luna,2002,2002-05-29,,1994-01-01,,"Southgate House, Newport KY, USA",southgate-house-newport-ky-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Lovedust|Weird And Woozy|Dear Diary|Mermaid Eyes|Black Champagne|Moon Palace|Sideshow By The Seashore|Black Postcards|Pup Tent|Tiger Lily|Friendly Advice|The Slow Song|Freakin' and Peakin'|1995|Bonnie and Clyde,,,,,,,,|lovedust|weirdandwoozy|deardiary|mermaideyes|blackchampagne|moonpalace|sideshowbytheseashore|blackpostcards|puptent|tigerlily|friendlyadvice|theslowsong|freakinandpeakin||bonnieandclyde|
luna,Luna,2002,2002-05-30,,1994-01-01,,"Majestic Theater, Detroit MI, USA",majestic-theater-detroit-mi-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,1995|Lovedust|Four Thousand Days|Weird And Woozy|Bewitched|Black Postcards|Hello Little One|Mermaid Eyes|Tracy I Love You|Lost In Space|Tiger Lily|Freakin' and Peakin'|Pup Tent|Bonnie and Clyde|Moon Palace|23 Minutes in Brussels,,,,,,,,||lovedust|fourthousanddays|weirdandwoozy|bewitched|blackpostcards|hellolittleone|mermaideyes|tracyiloveyou|lostinspace|tigerlily|freakinandpeakin|puptent|bonnieandclyde|moonpalace|minutesinbrussels|
luna,Luna,2002,2002-05-31,,1994-01-01,,"Caberet Metro, Chicago IL, USA",caberet-metro-chicago-il-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Black Champagne|Hello Little One|Lovedust|Mermaid Eyes|Moon Palace|Black Postcards|Pup Tent|Freakin' and Peakin'|Sideshow By The Seashore|Four Thousand Days|Friendly Advice|Bonnie and Clyde|Indian Summer|23 Minutes in Brussels,,,,,,,,|weirdandwoozy|blackchampagne|hellolittleone|lovedust|mermaideyes|moonpalace|blackpostcards|puptent|freakinandpeakin|sideshowbytheseashore|fourthousanddays|friendlyadvice|bonnieandclyde|indiansummer|minutesinbrussels|
luna,Luna,2002,2002-06-01,,1994-01-01,,"First avenue, Minneapolis MN, USA",first-avenue-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Chinatown|Weird And Woozy|Lovedust|Tiger Lily|Black Champagne|Pup Tent|Dear Diary|Mermaid Eyes|Friendly Advice|The Slow Song|1995|Lost In Space|Bonnie and Clyde|Indian Summer|23 Minutes in Brussels,,,,,,,,|chinatown|weirdandwoozy|lovedust|tigerlily|blackchampagne|puptent|deardiary|mermaideyes|friendlyadvice|theslowsong||lostinspace|bonnieandclyde|indiansummer|minutesinbrussels|
luna,Luna,2002,2002-06-04,,1994-01-01,,"KEXP, Seattle, WA, USA",kexp-seattle-wa-usa,true,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,^interview|Swedish Fish|Weird and Woozy,,,,,,,,|interview|swedishfish|weirdandwoozy|
luna,Luna,2002,2002-06-04,,1994-01-01,,"Showbox, Seattle WA, USA",showbox-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|Black Postcards|Bewitched|Black Champagne|Sideshow By The Seashore|Mermaid Eyes|Pup Tent|Swedish Fish|Freakin' and Peakin'|Lovedust|Four Thousand Days|Lost In Space|Friendly Advice|Bonnie and Clyde|Indian Summer|23 Minutes in Brussels,,,,,,,,|weirdandwoozy|blackpostcards|bewitched|blackchampagne|sideshowbytheseashore|mermaideyes|puptent|swedishfish|freakinandpeakin|lovedust|fourthousanddays|lostinspace|friendlyadvice|bonnieandclyde|indiansummer|minutesinbrussels|
luna,Luna,2002,2002-06-05,,1994-01-01,,"Aladdin Theatre, Portland OR, USA",aladdin-theatre-portland-or-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Bewitched|Lovedust|Weird And Woozy|Tiger Lily|Black Champagne|Mermaid Eyes|Moon Palace|Freakin' and Peakin'|Hello Little One|Black Postcards|Friendly Advice|The Slow Song|Pup Tent|23 Minutes in Brussels|Indian Summer|Bonnie and Clyde|Chinatown,,,,,,,,|bewitched|lovedust|weirdandwoozy|tigerlily|blackchampagne|mermaideyes|moonpalace|freakinandpeakin|hellolittleone|blackpostcards|friendlyadvice|theslowsong|puptent|minutesinbrussels|indiansummer|bonnieandclyde|chinatown|
luna,Luna,2002,2002-06-07,,1994-01-01,,"Bimbos, San Francisco CA, USA",bimbos-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Lovedust|Black Postcards|Pup Tent|Black Champagne|Weird And Woozy|Lost In Space|Dear Diary|Tiger Lily|Freakin' and Peakin'|Mermaid Eyes|Tracy I Love You|Hello Little One|23 Minutes in Brussels|Bonnie and Clyde|Indian Summer|Fourth of July,,,,,,,,|lovedust|blackpostcards|puptent|blackchampagne|weirdandwoozy|lostinspace|deardiary|tigerlily|freakinandpeakin|mermaideyes|tracyiloveyou|hellolittleone|minutesinbrussels|bonnieandclyde|indiansummer|fourthofjuly|
luna,Luna,2002,2002-06-08,,1994-01-01,,"Bimbos, San Francisco CA, USA",bimbos-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Weird And Woozy|1995|Four Thousand Days|Black Postcards|Sideshow By The Seashore|Mermaid Eyes|Friendly Advice|Swedish Fish|Lovedust|Double Feature|Moon Palace|Pup Tent|Bewitched|23 Minutes in Brussels|Indian Summer|Bonnie and Clyde|Season of the Witch,,,,,,,,|weirdandwoozy||fourthousanddays|blackpostcards|sideshowbytheseashore|mermaideyes|friendlyadvice|swedishfish|lovedust|doublefeature|moonpalace|puptent|bewitched|minutesinbrussels|indiansummer|bonnieandclyde|seasonofthewitch|
