section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-10-24,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,"Royce Hall, Center for the Art of Performance at UCLA",Los Angeles,CA,USA,royce-hall-center-for-the-art-of-performance-at-ucla-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,http://cap.ucla.edu/calendar/event_detail.asp?id=499,,,"Exposed: Songs for Unseen Warhol FilmsCreated in celebration of the Andy Warhol Museum\'s 20th Anniversary, this multimedia performance event unveils 15 never-before-seen 1960s films captured by Andy Warhol, featuring Marcel Duchamp, Edie Sedgwick, Donovan, Warhol himself, and others.Five songwriter-composers who reflect the generational trajectory and musical influence of post-Velvet Underground 70s to today — Guest Music Curator Dean Wareham (Galaxie 500, Luna), Tom Verlaine (Television), Martin Rev (Suicide), Eleanor Friedberger (the Fiery Furnaces), and Bradford Cox (Deerhunter)—perform live original scores to these unseen celluloid gems from one of America's most iconic art-makers. This work was commissioned by The Warhol Museum, The Brooklyn Academy of Music's 2014 Next Wave Festival and Center for the Art of Performance at UCLA.",,,"2014: Dean Wareham - Royce Hall, Center for the Art of Performance at UCLA, Los Angeles, CA, USA"
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-11-06,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,BAM Howard Gilman Opera House,New York,NY,USA,bam-howard-gilman-opera-house-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,https://media.fullofwishes.co.uk/05-dean_wareham/show_assets/2014-11-06/20141106-dean-wareham-unseen-warhol.jpg,http://commerce.bam.org/tickets/production.aspx?pid=8929,http://www.bam.org/music/2014/exposed-songs-for-unseen-warhol-films,,Exposed: Songs for Unseen Warhol Films,,,"2014: Dean Wareham - BAM Howard Gilman Opera House, New York, NY, USA"
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-11-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,BAM Howard Gilman Opera House,New York,NY,USA,bam-howard-gilman-opera-house-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Exposed: Songs for Unseen Warhol Films,,,"2014: Dean Wareham - BAM Howard Gilman Opera House, New York, NY, USA"
dean-and-britta,dean-wareham,Dean Wareham,2014,2014-11-08,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,BAM Howard Gilman Opera House,New York,NY,USA,bam-howard-gilman-opera-house-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Exposed: Songs for Unseen Warhol Films,,,"2014: Dean Wareham - BAM Howard Gilman Opera House, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2015,2015-01-17,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,OZ,Nashville,TN,USA,oz-nashville-tn-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,http://www.eventbrite.com/e/13-most-beautiful-songs-for-andy-warhols-screen-tests-tickets-12050698965,http://www.ozartsnashville.org/programs/13-most-beautiful/,,Performance of 13 Most Beautiful,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2015: Dean & Britta - OZ, Nashville, TN, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2015,2015-07-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Centre Pompidou-Metz,Metz,,France,centre-pompidou-metz-metz-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals|Matt Sumrow - guitar/keyboards|Roger Brogan - drums,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,http://www.centrepompidou-metz.fr/en/13-most-beautiful-songs-andy-warhol-s-screen-tests,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2015: Dean & Britta - Centre Pompidou-Metz, Metz, France"
dean-and-britta,dean-and-britta,Dean & Britta,2015,2015-08-14,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Crystal Bridges Museum of American Art,Bentonville,AR,USA,crystal-bridges-museum-of-american-art-bentonville-ar-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,http://shop.crystalbridges.org/SelectEvent.aspx?eventID=2000590,http://crystalbridges.org/event/live-arts-the-13-most-beautiful-songs-for-andy-warhols-screen-tests/,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2015: Dean & Britta - Crystal Bridges Museum of American Art, Bentonville, AR, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-04-30,,Sun Jul 24 2016 00:00:00 GMT+0100 (British Summer Time),,,Old Style Guitar Shop,Los Angeles,CA,USA,old-style-guitar-shop-los-angeles-ca-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass,,,,,,,,,,,"2016: Britta Phillips - Old Style Guitar Shop, Los Angeles, CA, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-04,,Fri Mar 04 2016 00:00:00 GMT+0000 (Greenwich Mean Time),,,Granada Theater,Dallas,TX,USA,granada-theater-dallas-tx-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Sean Eden - guitar|Lee Wall - drums|Marte Solbakken - keyboards,,,,,,,,,,,"2016: Britta Phillips - Granada Theater, Dallas, TX, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-05,,Fri Mar 04 2016 00:00:00 GMT+0000 (Greenwich Mean Time),,,Mohawk,Austin,TX,USA,mohawk-austin-tx-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Sean Eden - guitar|Lee Wall - drums|Marte Solbakken - keyboards,,,,,,,,,,,"2016: Britta Phillips - Mohawk, Austin, TX, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-06,,Sun Jul 24 2016 00:00:00 GMT+0100 (British Summer Time),,,Waterloo Records,Austin,TX,USA,waterloo-records-austin-tx-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Lee Wall - drums|Marte Solbakken - keyboards,,,,,,,,,,,"2016: Britta Phillips - Waterloo Records, Austin, TX, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-07,,Fri Mar 04 2016 00:00:00 GMT+0000 (Greenwich Mean Time),,,Numbers,Houston,TX,USA,numbers-houston-tx-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Sean Eden - guitar|Lee Wall - drums|Marte Solbakken - keyboards,,,,,,,,,,,"2016: Britta Phillips - Numbers, Houston, TX, USA"
dean-and-britta,dean-wareham,Dean Wareham,2016,2016-05-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,The Barbican,London,,UK,the-barbican-london-uk,,,Dean Wareham - guitar/vocals|Tom Verlaine - guitar|Martin Rev - keyboards/vocals|Eleanor Friedberger - guitar/vocals|Britta Phillips - bass/vocals|Jason Quever - guitar/keyboards|Noah Hecht - drums,^John Washing (1963) - Tom Verlaine|^Jill (1963) - Tom Verlaine|^Bob Indiana Etc. (1963) - Tom Verlaine|^Superboy (extract - 1966) - Martin Rev|^Allen (1964) - Martin Rev|^Jack Cigarette (extract from Batman Dracula) (1964) - Martin Rev|^Screen Test: Donovan (ST 78 - 1966) - Eleanor Friedberger|^Marisol – Stop Motion (1963) - Eleanor Friedberger|^Screen Test: Edie Sedgwick (ST 310 - 1965) - Eleanor Friedberger|^Paraphernalia (1966) - Dean Wareham|^Nico/Antoine (1966) - Dean Wareham|^Kiss the Boot (extract) (1966) - Dean Wareham|^Screen Test: Marcel Duchamp and Benedetta Barzini (ST 81 - 1966) - Bradford Cox (recording)|^Mario Montez and Boy (1965) - Bradford Cox (recording)|^Me and Taylor (1963) - Bradford Cox (recording),,,,https://www.barbican.org.uk/eticketing/performancelist.asp?shoid=39915,http://www.barbican.org.uk/music/event-detail.asp?ID=18947,,"Exposed: Songs For Unseen Warhol Films.15 Andy Warhol films with live accompaniment.Featuring Dean Wareham, Tom Verlaine, Maritn Rev and Eleanor Friedburger.Bradford Cox was unavailable to play due to a family bereavement - his films were shown with recorded music.",|johnwashing1963tomverlaine|jill1963tomverlaine|bobindianaetc1963tomverlaine|superboyextract1966martinrev|allen1964martinrev|jackcigaretteextractfrombatmandracula1964martinrev|screentestdonovanst781966eleanorfriedberger|marisolstopmotion1963eleanorfriedberger|screentestediesedgwickst3101965eleanorfriedberger|paraphernalia1966deanwareham|nicoantoine1966deanwareham|kissthebootextract1966deanwareham|screentestmarcelduchampandbenedettabarzinist811966bradfordcoxrecording|mariomontezandboy1965bradfordcoxrecording|meandtaylor1963bradfordcoxrecording|,Y,"2016: Dean Wareham - The Barbican, London, UK"
dean-and-britta,dean-wareham,Dean Wareham,2016,2016-05-18,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,Le Lieu Unique,Nantes,,France,le-lieu-unique-nantes-france,,,Dean Wareham - guitar/vocals|Tom Verlaine - guitar|Martin Rev - keyboards/vocals|Eleanor Friedberger - guitar/vocals|Britta Phillips - bass/vocals|Jason Quever - guitar/keyboards|Noah Hecht - drums,^John Washing (1963) - Tom Verlaine|^Jill (1963) - Tom Verlaine|^Bob Indiana Etc. (1963) - Tom Verlaine|^Superboy (extract - 1966) - Martin Rev|^Allen (1964) - Martin Rev|^Jack Cigarette (extract from Batman Dracula) (1964) - Martin Rev|^Screen Test: Donovan (ST 78 - 1966) - Eleanor Friedberger|^Marisol – Stop Motion (1963) - Eleanor Friedberger|^Screen Test: Edie Sedgwick (ST 310 - 1965) - Eleanor Friedberger|^Paraphernalia (1966) - Dean Wareham|^Nico/Antoine (1966) - Dean Wareham|^Kiss the Boot (extract) (1966) - Dean Wareham|^Screen Test: Marcel Duchamp and Benedetta Barzini (ST 81 - 1966) - Bradford Cox (recording)|^Mario Montez and Boy (1965) - Bradford Cox (recording)|^Me and Taylor (1963) - Bradford Cox (recording),,,,http://bandsintown.fnacspectacles.com/place-spectacle/manifestation/Cine-concert-EXPOSED-9L60B.htm,,,"Exposed: Songs For Unseen Warhol Films.15 Andy Warhol films with live accompaniment.Featuring Dean Wareham, Tom Verlaine, Maritn Rev and Eleanor Friedburger.Bradford Cox was unavailable to play due to a family bereavement - his films were shown with recorded music.",|johnwashing1963tomverlaine|jill1963tomverlaine|bobindianaetc1963tomverlaine|superboyextract1966martinrev|allen1964martinrev|jackcigaretteextractfrombatmandracula1964martinrev|screentestdonovanst781966eleanorfriedberger|marisolstopmotion1963eleanorfriedberger|screentestediesedgwickst3101965eleanorfriedberger|paraphernalia1966deanwareham|nicoantoine1966deanwareham|kissthebootextract1966deanwareham|screentestmarcelduchampandbenedettabarzinist811966bradfordcoxrecording|mariomontezandboy1965bradfordcoxrecording|meandtaylor1963bradfordcoxrecording|,,"2016: Dean Wareham - Le Lieu Unique, Nantes, France"
dean-and-britta,dean-wareham,Dean Wareham,2016,2016-05-21,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Exposed: Songs For Unseen Warhol Films,,"Cité de la musique, Philharmonie 2",Paris,,France,cite-de-la-musique-philharmonie-2-paris-france,,,Dean Wareham - guitar/vocals|Tom Verlaine - guitar|Martin Rev - keyboards/vocals|Eleanor Friedberger - guitar/vocals|Britta Phillips - bass/vocals|Jason Quever - guitar/keyboards|Noah Hecht - drums,^John Washing (1963) - Tom Verlaine|^Jill (1963) - Tom Verlaine|^Bob Indiana Etc. (1963) - Tom Verlaine|^Superboy (extract - 1966) - Martin Rev|^Allen (1964) - Martin Rev|^Jack Cigarette (extract from Batman Dracula) (1964) - Martin Rev|^Screen Test: Donovan (ST 78 - 1966) - Eleanor Friedberger|^Marisol – Stop Motion (1963) - Eleanor Friedberger|^Screen Test: Edie Sedgwick (ST 310 - 1965) - Eleanor Friedberger|^Paraphernalia (1966) - Dean Wareham|^Nico/Antoine (1966) - Dean Wareham|^Kiss the Boot (extract) (1966) - Dean Wareham|^Screen Test: Marcel Duchamp and Benedetta Barzini (ST 81 - 1966) - Bradford Cox (recording)|^Mario Montez and Boy (1965) - Bradford Cox (recording)|^Me and Taylor (1963) - Bradford Cox (recording),,,,https://citm-philharmoniedeparis.shop.secutix.com/selection/event/seat?perfId=480809724&lang=en,http://philharmoniedeparis.fr/en/activity/cine-concert/15512-exposed-songs-unseen-warhol-films,,"Exposed: Songs For Unseen Warhol Films.15 Andy Warhol films with live accompaniment.Featuring Dean Wareham, Tom Verlaine, Maritn Rev and Eleanor Friedburger.Bradford Cox was unavailable to play due to a family bereavement - his films were shown with recorded music.",|johnwashing1963tomverlaine|jill1963tomverlaine|bobindianaetc1963tomverlaine|superboyextract1966martinrev|allen1964martinrev|jackcigaretteextractfrombatmandracula1964martinrev|screentestdonovanst781966eleanorfriedberger|marisolstopmotion1963eleanorfriedberger|screentestediesedgwickst3101965eleanorfriedberger|paraphernalia1966deanwareham|nicoantoine1966deanwareham|kissthebootextract1966deanwareham|screentestmarcelduchampandbenedettabarzinist811966bradfordcoxrecording|mariomontezandboy1965bradfordcoxrecording|meandtaylor1963bradfordcoxrecording|,,"2016: Dean Wareham - Cité de la musique, Philharmonie 2, Paris, France"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-26,,Sun Jul 24 2016 00:00:00 GMT+0100 (British Summer Time),,,Rough Trade,Brooklyn,NY,USA,rough-trade-brooklyn-ny-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass,,,,,,,,,,,"2016: Britta Phillips - Rough Trade, Brooklyn, NY, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-27,,Tue Apr 05 2016 00:00:00 GMT+0100 (British Summer Time),,,The Bell House,Brooklyn,NY,USA,the-bell-house-brooklyn-ny-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Sean Eden - guitar|Lee Wall - drums|Matt Sumrow - keyboards,One Fine Summer Morning|Ingrid Superstar,,,,,,,,|onefinesummermorning|ingridsuperstar|,,"2016: Britta Phillips - The Bell House, Brooklyn, NY, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-05-29,,Wed Apr 06 2016 00:00:00 GMT+0100 (British Summer Time),,,Columbus Theatre,Providence,RI,USA,columbus-theatre-providence-ri-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Sean Eden - guitar|Lee Wall - drums,One Fine Summer Morning|Ingrid Superstar,,,,,,,,|onefinesummermorning|ingridsuperstar|,,"2016: Britta Phillips - Columbus Theatre, Providence, RI, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-06-20,,Sun Jul 24 2016 00:00:00 GMT+0100 (British Summer Time),,,Bardot,Los Angeles,CA,USA,bardot-los-angeles-ca-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass,,,,,,,,,,,"2016: Britta Phillips - Bardot, Los Angeles, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2016,2016-07-13,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Shanghai Symphony Concert Hall,Shanghai,,China,shanghai-symphony-concert-hall-shanghai-china,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,http://www.shsymphony.com/item-index-id-441.htmlSelectEvent.aspx?eventID=2000590,http://www.shsymphony.com/item-index-id-441.html,,13 Most Beautiful…  Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2016: Dean & Britta - Shanghai Symphony Concert Hall, Shanghai, China"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-09-24,,Tue Sep 13 2016 00:00:00 GMT+0100 (British Summer Time),,,Non Plus Ultra,Los Angeles,CA,USA,non-plus-ultra-los-angeles-ca-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass,,,,https://media.fullofwishes.co.uk/09-britta-phillips/show_assets/2016-09-24-britta-supertight-poster.jpg,,,,,,,"2016: Britta Phillips - Non Plus Ultra, Los Angeles, CA, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-09-28,,Fri Jul 22 2016 00:00:00 GMT+0100 (British Summer Time),,,(Le) Poisson Rouge,New York,NY,USA,le-poisson-rouge-new-york-ny-usa,,,Britta Phillips - bass/guitar/keyboards/vocals|Dean Wareham - guitar/bass|Lee Wall - drums|Sean Eden - guitar,,,,https://media.fullofwishes.co.uk/09-britta-phillips/show_assets/2016-09-28-britta-phillips-le-poisson-rouge-poster.jpg,https://www.ticketprophet.com/events/10455/orders/new,http://lpr.com/lpr_events/britta-phillips-september-28th-2016/,,,,,"2016: Britta Phillips - (Le) Poisson Rouge, New York, NY, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-09-29,,Fri May 06 2016 00:00:00 GMT+0100 (British Summer Time),,,Birchmere Music Hall,Alexandria,VA,USA,birchmere-music-hall-alexandria-va-usa,,,Britta Phillips - bass/vocals|Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums,One Fine Summer Morning|Daydream|Fallin' In Love|Wrap Your Arms Around Me|Ingrid Superstar|Drive,,,,http://www.ticketmaster.com/luna-alexandria-virginia-09-29-2016/event/150050A4959B2DDC?brand=birchmere,http://www.birchmere.com/events/luna/,,,|onefinesummermorning|daydream|fallininlove|wrapyourarmsaroundme|ingridsuperstar|drive|,,"2016: Britta Phillips - Birchmere Music Hall, Alexandria, VA, USA"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-10-06,,Thu Oct 06 2016 00:00:00 GMT+0100 (British Summer Time),,,O2 Academy,Oxford,,UK,o2-academy-oxford-uk,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,One Fine Summer Morning|Daydream|Ingrid Superstar|Drive,,,https://media.fullofwishes.co.uk/02-luna/show_assets/2016-10-06/2016-10-06-luna-o2-academy-oxford-poster.jpg,http://www.ticketweb.co.uk/event/DEH0610Y?brand=o2academyoxford&camefrom=AMG_OXFORD_luna,https://www.academymusicgroup.com/o2academyoxford/events/856618/luna-tickets,,Unscheduled show supporting Luna,|onefinesummermorning|daydream|ingridsuperstar|drive|,Y,"2016: Britta Phillips - O2 Academy, Oxford, UK"
dean-and-britta,britta-phillips,Britta Phillips,2016,2016-10-07,,Sun Jul 24 2016 00:00:00 GMT+0100 (British Summer Time),,,Academy Islington,London,,UK,academy-islington-london-uk,,,Britta Phillips - bass/vocals|Dean Wareham - guitar,One Fine Summer Morning|Daydream|Fallin' In Love|Do It last|Wrap Your Arms Around Me|Ingrid Superstar|Drive,,,,http://tickets.o2priority.co.uk/listings/luna/38488,https://academymusicgroup.com/o2academyislington/events/823430/luna-playing-penthouse-full-tickets,,,|onefinesummermorning|daydream|fallininlove|doitlast|wrapyourarmsaroundme|ingridsuperstar|drive|,Y,"2016: Britta Phillips - Academy Islington, London, UK"
