section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,show-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-29,,1994-01-01,,,Les Siestes Electroniques Festival,Toulouse,,France,damon-and-naomi-2008-06-29-les-siestes-electroniques-festival-toulouse-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-06-30,,1994-01-01,,,tba,Bordeaux,,France,damon-and-naomi-2008-06-30-tba-bordeaux-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-07-02,,1994-01-01,,,La Mecanique Ondulatoire,Paris,,France,damon-and-naomi-2008-07-02-la-mecanique-ondulatoire-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2008,2008-10-12,,1994-01-01,,,Rough Trade East,London,,UK,damon-and-naomi-2008-10-12-rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Ueno Station|Song To The Siren|The Robot Speaks|Turn Of The Century|Cruel Queen,,,,,,,Free in-store - 7pm,|uenostation|songtothesiren|therobotspeaks|turnofthecentury|cruelqueen|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-14,,1994-01-01,,,King Tuts Wah Wah Hut,Glasgow,,UK,damon-and-naomi-2009-01-14-king-tuts-wah-wah-hut-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-15,,1994-01-01,,,The Luminaire,London,,UK,damon-and-naomi-2009-01-15-the-luminaire-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals|Alasdair Maclean - guitar,,,,,,,,Supported by The Left Outsides,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-16,,1994-01-01,,,Ze Dos Bois,Lisbon,,Portugal,damon-and-naomi-2009-01-16-ze-dos-bois-lisbon-portugal,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-17,,1994-01-01,,,Passos Manuel,Porto,,Portugal,damon-and-naomi-2009-01-17-passos-manuel-porto-portugal,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-18,,1994-01-01,,,Vademecum,Vigo,,Spain,damon-and-naomi-2009-01-18-vademecum-vigo-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-20,,1994-01-01,,,Acapulco,Gijon,,Spain,damon-and-naomi-2009-01-20-acapulco-gijon-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-21,,1994-01-01,,,Matadero,Huesca,,Spain,damon-and-naomi-2009-01-21-matadero-huesca-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-22,,1994-01-01,,,Zero,Tarragona,,Spain,damon-and-naomi-2009-01-22-zero-tarragona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-30,,1994-01-01,,,Sonic,Lyon,,France,damon-and-naomi-2009-01-30-sonic-lyon-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-01-31,,1994-01-01,,Festival MoFo,St-Ouen,Paris,,France,damon-and-naomi-2009-01-31-festival-mofo-st-ouen-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-03-21,,1994-01-01,,,"La Limonaia, Fucecchio",Firenze,,Italy,damon-and-naomi-2009-03-21-la-limonaia-fucecchio-firenze-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-03-22,,1994-01-01,,,"Mattatoio, Carpi",Modena,,Italy,damon-and-naomi-2009-03-22-mattatoio-carpi-modena-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-03-23,,1994-01-01,,,(venue tba),Arezzo,,Italy,damon-and-naomi-2009-03-23-venue-tba-arezzo-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-03-24,,1994-01-01,,,Tetris,Trieste,,Italy,damon-and-naomi-2009-03-24-tetris-trieste-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-03-25,,1994-01-01,,,Zuni,Ferrara,,Italy,damon-and-naomi-2009-03-25-zuni-ferrara-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-03,,1994-01-01,,,Dulcimer,Manchester,,UK,damon-and-naomi-2009-09-03-dulcimer-manchester-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-04,,1994-01-01,,,Cafe Oto,London,,UK,damon-and-naomi-2009-09-04-cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Dias (Alasdair from The Clientele and Lupe from Pipas) and The Left Outsides,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-05,,1994-01-01,,,Cafe de Paris,Paris,,France,damon-and-naomi-2009-09-05-cafe-de-paris-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"Out of the Blue Presents: Damon &amp; Naomi (USA), Heligoland (acoustic) (FR/AUS)",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-06,,1994-01-01,,,Espace En Cours,Paris,,France,damon-and-naomi-2009-09-06-espace-en-cours-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"Le Non Jazz presents:, Damon &amp; Naomi (boston), CATS HATS GOWNS (paris), TG (bruxelles), H&amp;M (paris)",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-17,,1994-01-01,,,Il Motore,Montreal,Quebec,Canada,damon-and-naomi-2009-09-17-il-motore-montreal-quebec-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-18,,1994-01-01,,,YMCA Theatre,Cambridge,MA,USA,damon-and-naomi-2009-09-18-ymca-theatre-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-19,,1994-01-01,,,Le Poisson Rouge,New York,NY,USA,damon-and-naomi-2009-09-19-le-poisson-rouge-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and a Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-19,,1994-01-01,,,Sound Fix Records,Brooklyn,NY,USA,damon-and-naomi-2009-09-19-sound-fix-records-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,in-store,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-20,,1994-01-01,,,Rock N Roll Hotel,Washington DC,,USA,damon-and-naomi-2009-09-20-rock-n-roll-hotel-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-24,,1994-01-01,,,The Melting Point,Athens,GA,USA,damon-and-naomi-2009-09-24-the-melting-point-athens-ga-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-25,,1994-01-01,,,The Earl,Atlanta,GA,USA,damon-and-naomi-2009-09-25-the-earl-atlanta-ga-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-09-26,,1994-01-01,,,The Pilot Light,Knoxville,TN,USA,damon-and-naomi-2009-09-26-the-pilot-light-knoxville-tn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-08,,1994-01-01,,,Spaceland,Los Angeles,CA,USA,damon-and-naomi-2009-10-08-spaceland-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-09,,1994-01-01,,,Amoeba Records,San Francisco,CA,USA,damon-and-naomi-2009-10-09-amoeba-records-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,in store,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-09,,1994-01-01,,,Independent,San Francisco,CA,USA,damon-and-naomi-2009-10-09-independent-san-francisco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-10,,1994-01-01,,,Nocturnum,Eureka,CA,USA,damon-and-naomi-2009-10-10-nocturnum-eureka-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-11,,1994-01-01,,,Cozmic Pizza,Eugene,OR,USA,damon-and-naomi-2009-10-11-cozmic-pizza-eugene-or-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-12,,1994-01-01,,,Doug Fir,Portland,OR,USA,damon-and-naomi-2009-10-12-doug-fir-portland-or-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-13,,1994-01-01,,,Tractor,Seattle,WA,USA,damon-and-naomi-2009-10-13-tractor-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and a Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-15,,1994-01-01,,,Urban Lounge,Salt Lake City,UT,USA,damon-and-naomi-2009-10-15-urban-lounge-salt-lake-city-ut-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting A Hawk and A Hacksaw,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-10-16,,1994-01-01,,,High Dive,Denver,CO,USA,damon-and-naomi-2009-10-16-high-dive-denver-co-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Song to the Siren|Eye of the Storm|Ueno Station|Lilac Land|New York City|Turn of the Century|I'm Yours|Bird on the Wire,recording,,,,,,Supporting A Hawk and A Hacksaw,|songtothesiren|eyeofthestorm|uenostation|lilacland|newyorkcity|turnofthecentury|imyours|birdonthewire|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-04,,1994-01-01,,,The Empty Bottle,Chicago,IL,USA,damon-and-naomi-2009-11-04-the-empty-bottle-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-07,,1994-01-01,,,Garo,Misawa,,Japan,damon-and-naomi-2009-11-07-garo-misawa-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-08,,1994-01-01,,,Cafe Mozart Atelier,Sendai,,Japan,damon-and-naomi-2009-11-08-cafe-mozart-atelier-sendai-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-10,,1994-01-01,,,Jive,Hiroshima,,Japan,damon-and-naomi-2009-11-10-jive-hiroshima-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-11,,1994-01-01,,,Urban Guild,Kyoto,,Japan,damon-and-naomi-2009-11-11-urban-guild-kyoto-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-12,,1994-01-01,,,K.D Japon,Nagoya,,Japan,damon-and-naomi-2009-11-12-kd-japon-nagoya-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2009,2009-11-14,,1994-01-01,,,Tsukimiru kimiomofu,Tokyo,,Japan,damon-and-naomi-2009-11-14-tsukimiru-kimiomofu-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Song to the Siren|Eye of the Storm|Ueno Station|Lilac Land|New York City|Turn of the Century|I'm Yours|How Long|Memories|A Second Life|Cruel Queen|^encore|Bird on the Wire|^encore 2|Love,setlist.fm,,,,,,,|songtothesiren|eyeofthestorm|uenostation|lilacland|newyorkcity|turnofthecentury|imyours|howlong|memories|asecondlife|cruelqueen|encore|birdonthewire|encore2|love|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-01-30,,1994-01-01,,,92YTribeca,New York,NY,USA,damon-and-naomi-2010-01-30-92ytribeca-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,With Kurihara.,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-01-31,,1994-01-01,,,Brattle Theatre,Cambridge,MA,USA,damon-and-naomi-2010-01-31-brattle-theatre-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Kurihara,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-04-30,,1994-01-01,,,The Old Market,Hove,,UK,damon-and-naomi-2010-04-30-the-old-market-hove-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-01,,1994-01-01,,,The Luminaire,London,,UK,damon-and-naomi-2010-05-01-the-luminaire-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,With Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-02,,1994-01-01,,,Philips Church,Salford,,UK,damon-and-naomi-2010-05-02-philips-church-salford-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-03,,1994-01-01,,,The Harley,Sheffield,,UK,damon-and-naomi-2010-05-03-the-harley-sheffield-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-04,,1994-01-01,,,Mono,Glasgow,,UK,damon-and-naomi-2010-05-04-mono-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-06,,1994-01-01,,,Cardiff Arts Institute,Cardiff,,UK,damon-and-naomi-2010-05-06-cardiff-arts-institute-cardiff-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-07,,1994-01-01,,,The Fleece,Bristol,,UK,damon-and-naomi-2010-05-07-the-fleece-bristol-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,support band The Fauns),
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-08,,1994-01-01,,,Teatre de Lloseta,Mallorca,,Spain,damon-and-naomi-2010-05-08-teatre-de-lloseta-mallorca-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-10,,1994-01-01,,,Heliogabal,Barcelona,,Spain,damon-and-naomi-2010-05-10-heliogabal-barcelona-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-11,,1994-01-01,,,Mains DOeuvre,Paris,,France,damon-and-naomi-2010-05-11-mains-doeuvre-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-12,,1994-01-01,,,Le Lounge,Marseille,,France,damon-and-naomi-2010-05-12-le-lounge-marseille-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-13,,1994-01-01,,,Le Baloard,Montpellier,,France,damon-and-naomi-2010-05-13-le-baloard-montpellier-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-14,,1994-01-01,,,Galeri Poggi,Paris,,France,damon-and-naomi-2010-05-14-galeri-poggi-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"NOT A MUSIC SHOW - reading/screening/discussion in honor of an exhibition by Cedrick Eymenier, who has made three videos for Damon &amp; Naomi",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-05-16,,1994-01-01,,,Kuudes Linja,Helsinki,,Finland,damon-and-naomi-2010-05-16-kuudes-linja-helsinki-finland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-08-08,,1994-01-01,,,OFF Festival,Katowice,,Poland,damon-and-naomi-2010-08-08-off-festival-katowice-poland,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Song to the Siren|Eye of the Storm|Ueno Station|Lilac Land|New York City|Turn of the Century|I'm Yours|How Long|A Second Life,recording,,,,,,Festival website,|songtothesiren|eyeofthestorm|uenostation|lilacland|newyorkcity|turnofthecentury|imyours|howlong|asecondlife|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-10-15,,1994-01-01,,,The Temple,Jamaica Plain,MA,USA,damon-and-naomi-2010-10-15-the-temple-jamaica-plain-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-10-29,,1994-01-01,,,Knitting Factory,New York,NY,USA,damon-and-naomi-2010-10-29-knitting-factory-new-york-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Masaki Batoh,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-10-30,,1994-01-01,,,Feeding Tube Records,Northampton,MA,USA,damon-and-naomi-2010-10-30-feeding-tube-records-northampton-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Masaki Batoh,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-03,,1994-01-01,,,Palacio de Festivales de Cantabria,Santander,,Spain,damon-and-naomi-2010-12-03-palacio-de-festivales-de-cantabria-santander-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-04,,1994-01-01,,,Fotomatón,Madrid,,Spain,damon-and-naomi-2010-12-04-fotomaton-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-05,,1994-01-01,,,Cafe and Pop Torgal,Ourense,,Spain,damon-and-naomi-2010-12-05-cafe-and-pop-torgal-ourense-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-06,,1994-01-01,,,Sonic,Lyon,,France,damon-and-naomi-2010-12-06-sonic-lyon-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-14,,1994-01-01,,,Les Voutes,Paris,,France,damon-and-naomi-2010-12-14-les-voutes-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-17,,1994-01-01,,,The Haymakers,Cambridge,,UK,damon-and-naomi-2010-12-17-the-haymakers-cambridge-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2010,2010-12-18,,1994-01-01,,,Borderline,London,,UK,damon-and-naomi-2010-12-18-borderline-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting The Clientele,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-04-16,,1994-01-01,,,Sound Fix Records,Brooklyn,NY,USA,damon-and-naomi-2011-04-16-sound-fix-records-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,in-store performance for Record Store Day,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-09,,1994-01-01,,,Captains Rest,Glasgow,,UK,damon-and-naomi-2011-05-09-captains-rest-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Michio Kurihara and Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-10,,1994-01-01,,,Rough Trade East,London,,UK,damon-and-naomi-2011-05-10-rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,in-store performance 7pm,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-11,,1994-01-01,,,Cafe Oto,London,,UK,damon-and-naomi-2011-05-11-cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Michio Kurihara and Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-11,,1994-01-01,,,Xfm,London,,UK,damon-and-naomi-2011-05-11-xfm-london-uk,Radio session,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,Helsinki|How Do I Say Goodbye|Nettles and Ivy|Shine a Light,recording,,,,,Download|https://www.fullofwishes.co.uk/2021/05/11/ten-years-ago-damon-and-naomi-on-xfm/|A Head Full of Wishes,radio session with Michio Kurihara. Broadcast 2011-05-18,|helsinki|howdoisaygoodbye|nettlesandivy|shinealight|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-13,,1994-01-01,,,The Kings Arms,Penryn,,UK,damon-and-naomi-2011-05-13-the-kings-arms-penryn-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Michio Kurihara and Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-14,,1994-01-01,,,The Cube Cinema,Bristol,,UK,damon-and-naomi-2011-05-14-the-cube-cinema-bristol-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Michio Kurihara and Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-18,,1994-01-01,,,Red Palace,Washington DC,,USA,damon-and-naomi-2011-05-18-red-palace-washington-dc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-19,,1994-01-01,,,The Art Center,Carrboro,NC,USA,damon-and-naomi-2011-05-19-the-art-center-carrboro-nc-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-20,,1994-01-01,,,Metro Gallery,Baltimore,MD,USA,damon-and-naomi-2011-05-20-metro-gallery-baltimore-md-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-21,,1994-01-01,,,1st Unitarian Chapel,Philadelphia,PA,USA,damon-and-naomi-2011-05-21-1st-unitarian-chapel-philadelphia-pa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-22,,1994-01-01,,,Knitting Factory,Brooklyn,NY,USA,damon-and-naomi-2011-05-22-knitting-factory-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-23,,1994-01-01,,,Great Scott,Boston,MA,USA,damon-and-naomi-2011-05-23-great-scott-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
